time[sec],experiment,y1-u1estimate,y1-u2estimate,y1-u3estimate,y1-u4estimate,y1-u5estimate,y1-u6estimate,y1-u7estimate,y1-u8estimate,y1-u9estimate,y1-u10estimate,y2-u1estimate,y2-u2estimate,y2-u3estimate,y2-u4estimate,y2-u5estimate,y2-u6estimate,y2-u7estimate,y2-u8estimate,y2-u9estimate,y2-u10estimate,y3-u1estimate,y3-u2estimate,y3-u3estimate,y3-u4estimate,y3-u5estimate,y3-u6estimate,y3-u7estimate,y3-u8estimate,y3-u9estimate,y3-u10estimate,y4-u1estimate,y4-u2estimate,y4-u3estimate,y4-u4estimate,y4-u5estimate,y4-u6estimate,y4-u7estimate,y4-u8estimate,y4-u9estimate,y4-u10estimate,y5-u1estimate,y5-u2estimate,y5-u3estimate,y5-u4estimate,y5-u5estimate,y5-u6estimate,y5-u7estimate,y5-u8estimate,y5-u9estimate,y5-u10estimate,y6-u1estimate,y6-u2estimate,y6-u3estimate,y6-u4estimate,y6-u5estimate,y6-u6estimate,y6-u7estimate,y6-u8estimate,y6-u9estimate,y6-u10estimate,y7-u1estimate,y7-u2estimate,y7-u3estimate,y7-u4estimate,y7-u5estimate,y7-u6estimate,y7-u7estimate,y7-u8estimate,y7-u9estimate,y7-u10estimate,y8-u1estimate,y8-u2estimate,y8-u3estimate,y8-u4estimate,y8-u5estimate,y8-u6estimate,y8-u7estimate,y8-u8estimate,y8-u9estimate,y8-u10estimate,y9-u1estimate,y9-u2estimate,y9-u3estimate,y9-u4estimate,y9-u5estimate,y9-u6estimate,y9-u7estimate,y9-u8estimate,y9-u9estimate,y9-u10estimate,y10-u1estimate,y10-u2estimate,y10-u3estimate,y10-u4estimate,y10-u5estimate,y10-u6estimate,y10-u7estimate,y10-u8estimate,y10-u9estimate,y10-u10estimate,
18.9561,-7.39712,-6.47588,-6.6373,-6.63988,-6.65275,-6.73825,-6.74109,-6.74736,-6.7584,-6.76852,-6.76671,-6.7694,-6.64759,-6.77646,-6.77943,-6.82888,-6.82067,-6.81596,-6.85894,-6.85602,-6.85836,-6.90025,-6.67995,-6.77822,-6.77885,-6.82984,-6.82089,-6.81556,-6.8572,-6.85664,-6.85918,-6.67138,-6.72474,-6.84798,-6.85179,-6.85499,-6.85072,-6.85533,-6.87196,-6.85529,-6.86817,-6.79045,-6.777,-6.85229,-6.85216,-6.86785,-6.90755,-6.91461,-6.91873,-6.89703,-6.92267,-6.87722,-6.74589,-6.82316,-6.82387,-6.83654,-6.86349,-6.92985,-6.95465,-6.95476,-6.96597,-6.88547,-6.73414,-6.82176,-6.8222,-6.82611,-6.85242,-6.95689,-6.95527,-6.95707,-6.96668,-6.98774,-6.83583,-6.89944,-6.90017,-6.8991,-6.90698,-6.9686,-6.96774,-6.97576,-6.9821,-7.00957,-6.84399,-6.93135,-6.93352,-6.94632,-6.95485,-6.98926,-6.98987,-6.99187,-6.99252,-7.00388,-6.85109,-6.93662,-6.94201,-6.95129,-6.96557,-6.99589,-6.99593,-6.99907,-7.00969,
19.0061,-8.27448,-7.553,-7.62907,-7.63509,-7.65201,-7.67919,-7.75194,-7.75872,-7.749,-7.74604,-7.74896,-7.73835,-7.63626,-7.77827,-7.78402,-7.79032,-7.82732,-7.82276,-7.83787,-7.82437,-7.83248,-7.77998,-7.64969,-7.76597,-7.76973,-7.77245,-7.8066,-7.79072,-7.82236,-7.82986,-7.83971,-7.76612,-7.64578,-7.77504,-7.76347,-7.76972,-7.80566,-7.78677,-7.81976,-7.82983,-7.83896,-8.07631,-7.79259,-7.85414,-7.85464,-7.86331,-7.90025,-7.88397,-7.89534,-7.89054,-7.91447,-8.03465,-7.80111,-7.8612,-7.85063,-7.85573,-7.89681,-7.88119,-7.88896,-7.88037,-7.9044,-8.00967,-7.82165,-7.90607,-7.89632,-7.8963,-7.95565,-7.95055,-7.89801,-7.91271,-7.91821,-7.9651,-7.78102,-7.84858,-7.87099,-7.87098,-7.90986,-7.90896,-7.91646,-7.91301,-7.91707,-7.89235,-7.75842,-7.83361,-7.85987,-7.85965,-7.89886,-7.89918,-7.91847,-7.91543,-7.9136,-7.88308,-7.76341,-7.83721,-7.87915,-7.87856,-7.94117,-7.94086,-7.94016,-7.93839,-7.93495,
19.0561,-9.34663,-8.36024,-8.37127,-8.38009,-8.40465,-8.43505,-8.45504,-8.53098,-8.52149,-8.49622,-8.50299,-8.37785,-8.37205,-8.49219,-8.50543,-8.51785,-8.52133,-8.5697,-8.57459,-8.54531,-8.55675,-8.45785,-8.3882,-8.48474,-8.48919,-8.49776,-8.49296,-8.53718,-8.55932,-8.5504,-8.56345,-8.48688,-8.37617,-8.4813,-8.46634,-8.47326,-8.46302,-8.50259,-8.54432,-8.55124,-8.55595,-8.54164,-8.40221,-8.46995,-8.47049,-8.45389,-8.44887,-8.4953,-8.53067,-8.54009,-8.54422,-8.40025,-8.45184,-8.51486,-8.50612,-8.4862,-8.5041,-8.48897,-8.51648,-8.51823,-8.52645,-8.41019,-8.44044,-8.51097,-8.50316,-8.49717,-8.52203,-8.50362,-8.51527,-8.51396,-8.52396,-8.51209,-8.53932,-8.58956,-8.61289,-8.61466,-8.61622,-8.59851,-8.59776,-8.66991,-8.6629,-8.55451,-8.55227,-8.62455,-8.65352,-8.63957,-8.64159,-8.62809,-8.62729,-8.67105,-8.66522,-8.55754,-8.52827,-8.60093,-8.63597,-8.62615,-8.62544,-8.61361,-8.6137,-8.66724,-8.66332,
19.1061,-7.95183,-8.06962,-8.08957,-8.10048,-8.13457,-8.17867,-8.20485,-8.2352,-8.11182,-8.07337,-8.08345,-8.22682,-8.09663,-8.31024,-8.32541,-8.337,-8.3378,-8.34398,-8.23942,-8.18893,-8.21052,-8.46271,-8.15066,-8.31313,-8.31607,-8.32563,-8.32132,-8.32075,-8.23235,-8.19062,-8.21309,-8.48925,-8.12968,-8.30639,-8.29636,-8.29975,-8.28981,-8.27614,-8.21711,-8.19135,-8.20722,-8.49591,-8.14558,-8.26473,-8.26506,-8.24121,-8.17723,-8.15183,-8.12414,-8.12045,-8.13039,-8.49631,-8.13767,-8.25622,-8.24801,-8.22799,-8.13786,-8.15724,-8.1352,-8.13914,-8.14297,-8.53791,-8.09241,-8.21275,-8.20576,-8.20112,-8.09157,-8.10672,-8.13068,-8.12293,-8.13498,-8.50507,-8.06421,-8.15904,-8.17388,-8.1752,-8.11201,-8.11801,-8.11466,-8.11081,-8.12018,-8.45057,-8.05107,-8.16899,-8.1869,-8.17477,-8.10999,-8.11391,-8.10453,-8.10322,-8.09743,-8.43923,-8.05085,-8.16704,-8.19383,-8.18473,-8.10812,-8.11141,-8.11188,-8.11096,-8.08245,
19.1561,-4.46476,-6.63478,-5.60998,-5.62027,-5.65282,-5.69056,-5.71605,-5.73653,-5.70755,-5.57032,-5.57773,-5.73744,-5.59155,-5.56764,-5.59565,-5.63051,-5.65344,-5.67785,-5.61662,-5.50226,-5.51042,-5.56686,-5.56506,-5.55358,-5.56214,-5.5901,-5.59846,-5.60029,-5.58276,-5.51262,-5.52399,-5.40917,-5.59808,-5.59934,-5.57246,-5.57691,-5.58307,-5.5794,-5.57505,-5.51258,-5.5223,-5.34439,-5.55701,-5.56561,-5.56658,-5.55312,-5.48283,-5.47292,-5.48652,-5.4501,-5.45258,-5.32697,-5.57032,-5.57812,-5.55726,-5.54465,-5.45024,-5.48131,-5.5065,-5.48119,-5.47587,-5.32446,-5.5738,-5.5851,-5.56661,-5.56237,-5.46655,-5.52434,-5.50942,-5.49073,-5.47994,-5.13148,-5.38976,-5.40756,-5.44786,-5.44899,-5.40386,-5.44511,-5.44512,-5.41436,-5.41269,-5.15084,-5.39267,-5.4166,-5.46478,-5.45524,-5.40834,-5.43379,-5.43575,-5.41671,-5.41414,-5.15862,-5.38004,-5.40423,-5.47322,-5.46614,-5.40907,-5.43123,-5.43122,-5.40701,-5.40531,
19.2062,-2.11219,-3.40851,-2.50671,-2.5342,-2.55065,-2.57584,-2.58696,-2.59368,-2.59624,-2.58746,-2.62162,-1.69957,-2.44686,-2.24781,-2.27552,-2.32668,-2.3596,-2.3952,-2.31251,-2.339,-2.37078,-1.86222,-2.44108,-2.27267,-2.27383,-2.32638,-2.36401,-2.40945,-2.32169,-2.33626,-2.36754,-1.87729,-2.45622,-2.27548,-2.27079,-2.27514,-2.30446,-2.33382,-2.2941,-2.33802,-2.3529,-2.01966,-2.49744,-2.3646,-2.36486,-2.31785,-2.26847,-2.30129,-2.27434,-2.3153,-2.32949,-2.03332,-2.50749,-2.37631,-2.37133,-2.33298,-2.28245,-2.30477,-2.28152,-2.33053,-2.34102,-2.03526,-2.509,-2.34849,-2.34394,-2.333,-2.28467,-2.32249,-2.28685,-2.35175,-2.35037,-2.03889,-2.51191,-2.38803,-2.40139,-2.40455,-2.36706,-2.38623,-2.39268,-2.3999,-2.39556,-2.18385,-2.55357,-2.4118,-2.42877,-2.40087,-2.36183,-2.37426,-2.39062,-2.39547,-2.40062,-2.17244,-2.55934,-2.41971,-2.44905,-2.42795,-2.39336,-2.40382,-2.4033,-2.41042,-2.42491,
19.2562,-0.0807555,-1.24189,-0.498856,-0.522105,-0.585562,-0.597992,-0.607126,-0.608312,-0.613902,-0.622688,-0.613111,-0.141223,-0.46408,-0.423489,-0.47699,-0.498769,-0.514782,-0.527842,-0.49999,-0.521925,-0.507642,-0.959484,-0.611891,-0.524081,-0.51713,-0.549616,-0.590359,-0.644666,-0.554701,-0.502341,-0.482053,-0.889128,-0.624727,-0.526029,-0.550492,-0.547657,-0.590633,-0.652775,-0.561282,-0.501374,-0.486023,-0.866237,-0.628407,-0.559429,-0.558557,-0.547616,-0.389939,-0.448518,-0.406828,-0.386067,-0.344764,-0.794191,-0.648348,-0.57829,-0.599746,-0.589769,-0.422794,-0.450673,-0.41057,-0.391064,-0.350834,-0.78912,-0.650796,-0.565513,-0.583899,-0.58135,-0.395477,-0.429603,-0.412265,-0.397045,-0.354258,-0.786539,-0.649053,-0.583399,-0.534801,-0.535552,-0.428681,-0.444161,-0.447066,-0.496321,-0.453077,-0.786935,-0.650597,-0.564876,-0.507098,-0.498107,-0.387154,-0.400528,-0.406883,-0.445799,-0.441425,-0.757011,-0.686661,-0.60047,-0.5259,-0.518602,-0.388335,-0.400106,-0.39995,-0.44756,-0.439899,
19.3062,1.22135,0.627388,1.22129,1.20421,1.15216,1.08323,1.08256,1.08181,1.06939,1.05664,1.07064,1.50205,1.24888,1.29956,1.25501,1.19283,1.18073,1.16685,1.18808,1.16203,1.18297,1.05423,1.17185,1.24276,1.24379,1.17631,1.15523,1.12541,1.16825,1.16875,1.19193,1.48816,1.06924,1.12011,1.10857,1.1108,1.07467,1.00914,1.11901,1.17277,1.16439,1.44396,1.06092,1.09771,1.09811,1.05426,1.0799,1.00313,1.09367,1.14286,1.12421,1.45004,1.0512,1.08891,1.07902,1.04447,1.06925,0.988069,1.06082,1.09242,1.08686,1.4311,1.06582,1.1198,1.11108,1.09945,1.14586,1.0389,1.05988,1.08969,1.08589,1.41404,1.04901,1.09124,1.11381,1.11712,1.14303,1.07532,1.07444,1.04884,1.05001,1.42049,1.05513,1.11426,1.14146,1.11126,1.13872,1.09661,1.09135,1.07152,1.07274,1.42072,1.05171,1.11012,1.15044,1.12803,1.17206,1.1343,1.1345,1.11275,1.13793,
19.3562,1.97667,1.82543,2.32273,2.30982,2.26941,2.20833,2.15142,2.15599,2.14949,2.1378,2.14664,2.31744,2.33447,2.30002,2.2699,2.22554,2.18388,2.18314,2.18689,2.17174,2.18343,1.92576,2.25473,2.25367,2.25578,2.20604,2.1503,2.13235,2.16337,2.18005,2.19434,2.1585,2.20581,2.194,2.18272,2.18714,2.12367,2.09281,2.14601,2.18151,2.18463,1.66378,1.9675,2.0045,2.00475,1.99183,1.8675,1.81448,1.90236,1.97531,1.94061,1.6888,1.97074,2.00843,2.00263,1.98672,1.8262,1.81466,1.90545,1.98557,1.95119,1.68363,1.9751,2.02274,2.01754,2.01212,1.84479,1.83188,1.89694,1.95725,1.93918,1.75743,2.04546,2.079,2.09527,2.09684,1.98565,1.96878,1.95988,1.93717,1.92496,1.76558,2.0452,2.0896,2.10896,2.09443,1.98014,1.97008,1.94841,1.93542,1.93532,1.76593,2.05157,2.09488,2.12685,2.1158,1.97533,1.96616,1.96702,1.95099,1.96317,
19.4063,2.75736,2.52036,2.96153,2.95106,2.91786,2.86595,2.80947,2.75423,2.74725,2.75105,2.75322,2.73421,2.96141,2.85562,2.83552,2.80759,2.77366,2.73772,2.72182,2.72824,2.72962,2.51853,2.90613,2.83515,2.83467,2.80522,2.76599,2.71873,2.71352,2.73142,2.73376,2.72507,2.86642,2.77964,2.77774,2.78176,2.73491,2.66782,2.69293,2.73306,2.72158,2.46994,2.73701,2.70153,2.70153,2.68595,2.66831,2.58331,2.61734,2.66391,2.63497,2.72617,2.65637,2.63003,2.62384,2.61388,2.53817,2.60423,2.66766,2.74961,2.705,2.71556,2.66203,2.6311,2.62548,2.62218,2.54843,2.66053,2.66807,2.7537,2.70823,2.73005,2.67769,2.65336,2.66876,2.66971,2.61961,2.68702,2.6858,2.59136,2.57261,2.67406,2.65994,2.618,2.63493,2.6234,2.57073,2.61759,2.61346,2.56073,2.57384,2.67455,2.66408,2.6225,2.65033,2.64157,2.57983,2.6211,2.62123,2.55655,2.57696,
19.4563,2.25088,1.96158,2.43332,2.42399,2.39759,2.35629,2.30904,2.2573,2.33988,2.33505,2.33365,2.24955,2.43586,2.38279,2.3648,2.3384,2.30742,2.27001,2.37677,2.36803,2.36774,2.23211,2.42265,2.3812,2.37769,2.35335,2.32486,2.28868,2.38158,2.36608,2.36519,2.36441,2.39263,2.34278,2.35261,2.35287,2.32234,2.27856,2.37405,2.36656,2.36106,2.13879,2.28456,2.27056,2.27014,2.26998,2.2277,2.16681,2.2624,2.27696,2.25262,2.28338,2.2384,2.22939,2.23557,2.2365,2.15839,2.17287,2.27985,2.30672,2.27782,2.21018,2.30553,2.32974,2.33405,2.3309,2.27785,2.34007,2.29123,2.34868,2.29764,2.25543,2.3522,2.36935,2.35831,2.35924,2.32438,2.3569,2.3657,2.35565,2.31586,2.2568,2.3513,2.3729,2.36002,2.3512,2.31506,2.33639,2.35689,2.35128,2.35173,2.26569,2.33264,2.35499,2.32778,2.3221,2.26157,2.2812,2.2802,2.26897,2.30124,
19.5063,1.86759,2.6211,1.89341,1.88772,1.86916,1.83376,1.79605,1.74945,1.83056,1.92833,1.92598,2.26204,1.89357,1.82606,1.81563,1.79606,1.77348,1.74187,1.83764,1.92601,1.92364,2.05791,1.87172,1.82192,1.82072,1.80157,1.77851,1.74295,1.83458,1.92888,1.92735,2.04287,1.87032,1.81476,1.81947,1.82109,1.80053,1.76768,1.84163,1.92846,1.92959,1.87168,1.79444,1.77039,1.77018,1.79041,1.80354,1.76407,1.82464,1.89999,1.89677,1.97153,1.75882,1.73886,1.74116,1.75751,1.7497,1.77156,1.84456,1.93809,1.92659,1.9266,1.79834,1.79443,1.79575,1.79879,1.80643,1.86154,1.84836,1.95495,1.93448,2.23819,2.1001,2.08346,2.0917,2.09093,2.06212,2.08178,2.08497,2.15102,2.11712,2.19952,2.08808,2.05785,2.06696,2.07295,2.04176,2.05588,2.06726,2.11433,2.11351,2.1942,2.08975,2.06001,2.07489,2.07916,2.04188,2.05433,2.05386,2.11072,2.11178,
19.5563,1.72956,1.12496,1.52656,1.54284,1.52552,1.5073,1.47634,1.44244,1.51061,1.59746,1.55944,0.920588,1.5074,1.53832,1.52512,1.5127,1.49113,1.46448,1.55773,1.63175,1.58642,1.09681,1.51237,1.5367,1.53409,1.52317,1.50321,1.47727,1.56039,1.63216,1.58646,1.20705,1.49697,1.52103,1.52881,1.53221,1.51276,1.48585,1.56081,1.63224,1.58284,1.23399,1.49754,1.51406,1.51377,1.52668,1.58562,1.55681,1.6065,1.65935,1.59865,1.33191,1.47055,1.48983,1.49421,1.50364,1.56081,1.55706,1.60879,1.66692,1.60864,1.30366,1.49731,1.53502,1.53833,1.5397,1.61501,1.62637,1.61256,1.68276,1.61717,1.50368,1.69121,1.71173,1.7097,1.70939,1.73578,1.73398,1.7378,1.75439,1.69642,1.26548,1.61122,1.59402,1.58774,1.58238,1.6067,1.61713,1.62372,1.65067,1.65461,1.26136,1.59755,1.58175,1.56724,1.56366,1.59137,1.60112,1.60085,1.63411,1.60935,
19.6063,1.48298,2.13932,1.43422,1.43022,1.47642,1.4534,1.43532,1.4056,1.4556,1.52871,1.49106,1.96835,1.44277,1.46137,1.49531,1.47599,1.46004,1.43436,1.50781,1.5681,1.52536,2.12774,1.50203,1.49688,1.49785,1.47848,1.46162,1.43144,1.50376,1.5708,1.52845,2.05538,1.50374,1.49514,1.49229,1.49143,1.47611,1.44676,1.50755,1.57058,1.52757,1.92961,1.46729,1.46824,1.46832,1.48155,1.51198,1.4796,1.52369,1.57309,1.51787,1.91162,1.46235,1.46362,1.46165,1.47267,1.50454,1.47401,1.51218,1.5579,1.50858,1.88152,1.48617,1.49999,1.49783,1.4999,1.54635,1.51062,1.51264,1.56112,1.5109,2.00201,1.60375,1.60915,1.61922,1.61867,1.63317,1.60516,1.60509,1.62209,1.57571,1.84124,1.55507,1.53465,1.5442,1.54457,1.55739,1.5465,1.54687,1.56685,1.55888,1.87405,1.48695,1.47072,1.45933,1.46171,1.43752,1.42947,1.42927,1.4468,1.41781,
19.6564,1.22307,0.77085,1.19913,1.21457,1.20181,1.26269,1.24271,1.22856,1.27257,1.32285,1.29637,0.643763,1.183,1.22934,1.21858,1.26211,1.24929,1.2389,1.29765,1.34084,1.30854,0.714183,1.16919,1.2135,1.21395,1.25789,1.2413,1.22484,1.28921,1.34475,1.31324,0.632258,1.19923,1.25962,1.26077,1.26316,1.24657,1.22902,1.28845,1.3449,1.30998,0.713903,1.21486,1.25365,1.2536,1.25155,1.29361,1.27438,1.31555,1.35866,1.31452,0.781901,1.20327,1.24287,1.24273,1.24042,1.28519,1.27165,1.31046,1.35346,1.31345,0.787309,1.20105,1.24854,1.24837,1.24751,1.2979,1.27899,1.30677,1.34181,1.30906,0.918405,1.32789,1.35902,1.3635,1.36381,1.38119,1.36239,1.35901,1.35841,1.33108,0.827578,1.29376,1.31596,1.31985,1.3139,1.33082,1.3235,1.3141,1.31985,1.31976,0.848274,1.24726,1.2719,1.26002,1.25704,1.25373,1.24842,1.24873,1.25263,1.24065,
19.7064,1.14596,1.6733,1.00563,1.00004,1.04231,1.02235,1.06991,1.04463,1.07372,1.12604,1.10173,1.46693,1.01161,0.990848,1.02389,1.01103,1.04361,1.02763,1.05543,1.10514,1.07542,1.55228,1.05238,1.02018,1.02202,1.0083,1.04431,1.02531,1.05316,1.107,1.07753,1.52286,1.04748,1.00761,1.00071,0.999807,1.03645,1.01168,1.04683,1.10755,1.07157,1.62231,1.11307,1.07306,1.07338,1.07175,1.06184,1.03512,1.05983,1.10736,1.06003,1.57717,1.11593,1.0758,1.06933,1.07025,1.05677,1.0306,1.0502,1.09506,1.0531,1.5571,1.13147,1.09042,1.08456,1.08424,1.0769,1.04168,1.04915,1.09277,1.05287,1.53142,1.10751,1.07691,1.09197,1.09206,1.08654,1.06467,1.06249,1.01805,0.992979,1.42415,1.07662,1.01848,1.0345,1.03016,1.02263,1.01453,1.01013,0.988121,0.985108,1.43537,1.05097,0.995184,1.01033,1.00777,0.986006,0.979212,0.979358,0.950158,0.940029,
19.7564,0.767269,0.460771,0.914088,0.928438,0.912525,0.969973,0.954512,1.00529,1.04191,1.06631,1.05087,0.423956,0.901643,0.966477,0.952076,0.990393,0.97863,1.01403,1.06323,1.08339,1.06404,0.537284,0.899634,0.955552,0.954368,0.994603,0.982872,1.02791,1.06807,1.08196,1.0619,0.500901,0.916613,0.985359,0.991255,0.992636,0.979725,1.03025,1.06732,1.08202,1.05986,0.537915,0.917721,0.965039,0.964804,0.954773,0.940284,0.996563,1.03225,1.05239,1.01657,0.494548,0.942818,0.987412,0.994284,0.982769,0.985318,0.995204,1.0301,1.05034,1.01776,0.50827,0.933372,0.983307,0.989338,0.986093,0.98662,1.00203,1.02696,1.0399,1.01383,0.597958,1.01928,1.054,1.04062,1.0416,1.03581,1.04057,1.03774,1.02992,1.01071,0.623112,1.02306,1.07117,1.05594,1.04747,1.04208,1.04452,1.03626,1.0307,1.03008,0.636493,0.990514,1.03985,1.00368,0.998628,0.970662,0.973959,0.974229,0.964559,0.97874,
19.8064,-0.384444,-0.0231202,-0.568281,-0.57672,-0.539612,-0.565656,-0.52145,-0.541991,-0.611748,-0.568948,-0.591238,-0.17209,-0.562604,-0.600538,-0.570922,-0.587494,-0.555323,-0.566421,-0.662849,-0.617865,-0.644767,-0.162305,-0.540227,-0.580945,-0.578247,-0.596995,-0.564561,-0.582667,-0.667086,-0.615376,-0.641717,-0.229222,-0.536032,-0.579264,-0.588849,-0.591995,-0.556318,-0.573827,-0.660236,-0.615844,-0.63952,-0.200823,-0.508955,-0.543993,-0.543603,-0.535944,-0.564316,-0.584797,-0.653385,-0.618613,-0.648456,-0.222184,-0.510844,-0.545917,-0.554417,-0.544832,-0.587065,-0.582119,-0.649375,-0.609503,-0.640559,-0.207817,-0.525661,-0.5764,-0.583556,-0.579679,-0.636786,-0.644613,-0.650434,-0.612063,-0.641291,-0.258051,-0.573116,-0.610052,-0.592507,-0.593639,-0.626861,-0.630742,-0.630586,-0.662599,-0.682172,-0.323817,-0.591159,-0.649721,-0.630277,-0.621927,-0.657209,-0.65699,-0.655461,-0.672975,-0.681218,-0.327643,-0.588184,-0.645983,-0.614516,-0.60871,-0.649599,-0.649678,-0.649723,-0.671503,-0.677536,
19.8564,-0.337185,0.178223,-0.491744,-0.477077,-0.495075,-0.445733,-0.463513,-0.418197,-0.388886,-0.470665,-0.478447,-0.368684,-0.501882,-0.449773,-0.464728,-0.431379,-0.444096,-0.413016,-0.374717,-0.450978,-0.461411,-0.413944,-0.503987,-0.457988,-0.459514,-0.42368,-0.434969,-0.392762,-0.366685,-0.455397,-0.467379,-0.451797,-0.494305,-0.444381,-0.437442,-0.436507,-0.451207,-0.40865,-0.374208,-0.455109,-0.470914,-0.393358,-0.466033,-0.436869,-0.437118,-0.454942,-0.431404,-0.379401,-0.356006,-0.425953,-0.443145,-0.424655,-0.456184,-0.428175,-0.421857,-0.437624,-0.395088,-0.378225,-0.352465,-0.424972,-0.440335,-0.420665,-0.459792,-0.427093,-0.421583,-0.426326,-0.377849,-0.344309,-0.350579,-0.420555,-0.437773,-0.490943,-0.528528,-0.50031,-0.517798,-0.51648,-0.476663,-0.449712,-0.449483,-0.444569,-0.454801,-0.464692,-0.519775,-0.478096,-0.497945,-0.509251,-0.467732,-0.451547,-0.452404,-0.449034,-0.443854,-0.454516,-0.534163,-0.492422,-0.52895,-0.536526,-0.495198,-0.480345,-0.480329,-0.477273,-0.461259,
19.9065,0.822523,0.371343,0.831876,0.845823,0.878688,0.859874,0.900284,0.879583,0.810658,0.842754,0.872782,0.35627,0.820409,0.868835,0.892514,0.877912,0.902738,0.886318,0.804514,0.834477,0.871997,0.681651,0.861537,0.888437,0.889801,0.87376,0.90029,0.879104,0.80404,0.835242,0.873481,0.735706,0.857033,0.882519,0.876868,0.880893,0.910645,0.890532,0.811494,0.834749,0.879271,0.806114,0.885378,0.897638,0.897851,0.912905,0.862057,0.836061,0.780451,0.80494,0.859451,0.78552,0.895868,0.907367,0.902873,0.912312,0.84786,0.834547,0.775082,0.797819,0.849716,0.793096,0.888168,0.897664,0.893815,0.896963,0.821854,0.791917,0.776111,0.80241,0.850457,0.771311,0.866277,0.874486,0.88397,0.883061,0.838925,0.820241,0.823139,0.829808,0.864399,0.825848,0.883211,0.903664,0.915801,0.926678,0.881999,0.866336,0.87497,0.872225,0.868544,0.820195,0.891462,0.911158,0.933008,0.940558,0.888694,0.87457,0.874227,0.870236,0.863269,
19.9565,0.913965,0.17904,0.776522,0.764727,0.797778,0.835023,0.814745,0.856107,0.888717,0.810663,0.800054,0.715652,0.787877,0.777132,0.801472,0.827737,0.814158,0.845796,0.881851,0.811517,0.798115,0.875586,0.816177,0.796179,0.797754,0.824278,0.807458,0.842346,0.87913,0.811135,0.797433,0.753732,0.840131,0.828135,0.824284,0.821085,0.802432,0.840643,0.876897,0.811148,0.796816,0.707952,0.817354,0.813367,0.813497,0.801332,0.827918,0.874323,0.898521,0.840197,0.826285,0.687712,0.825819,0.820717,0.818454,0.810174,0.850251,0.878351,0.908725,0.852787,0.83735,0.69557,0.819143,0.809189,0.807308,0.80515,0.848974,0.894232,0.907454,0.846329,0.834869,0.666979,0.7927,0.786486,0.790042,0.790689,0.819076,0.848882,0.846856,0.873236,0.862123,0.695151,0.800839,0.797661,0.802193,0.796875,0.826674,0.844801,0.838085,0.857008,0.85881,0.689909,0.81353,0.809656,0.821543,0.817148,0.866098,0.881699,0.882052,0.908175,0.914419,
20.0065,-0.505757,0.113728,-0.428088,-0.439031,-0.462024,-0.421201,-0.385524,-0.403078,-0.466109,-0.435867,-0.40992,0.172396,-0.412642,-0.394899,-0.414569,-0.390823,-0.36829,-0.383157,-0.452154,-0.426493,-0.392466,-0.116198,-0.440111,-0.415271,-0.415603,-0.390961,-0.365737,-0.382304,-0.449416,-0.426962,-0.392628,-0.220498,-0.428141,-0.394776,-0.391614,-0.395824,-0.36979,-0.390979,-0.450461,-0.426848,-0.391597,-0.098987,-0.362554,-0.351921,-0.351991,-0.363368,-0.38767,-0.415169,-0.459654,-0.438947,-0.393415,-0.0814725,-0.377954,-0.366855,-0.365864,-0.370493,-0.406389,-0.416483,-0.464441,-0.445195,-0.401967,-0.0728751,-0.386421,-0.376594,-0.375569,-0.376574,-0.42165,-0.444307,-0.462581,-0.438028,-0.399888,-0.0989682,-0.41019,-0.401362,-0.405414,-0.40514,-0.42904,-0.444548,-0.441522,-0.454867,-0.423948,-0.0688561,-0.397203,-0.378816,-0.382779,-0.383808,-0.408102,-0.419754,-0.411637,-0.424703,-0.427322,-0.0701547,-0.39345,-0.375648,-0.380556,-0.381306,-0.412735,-0.423119,-0.423489,-0.440731,-0.454047,
20.0565,-0.489775,0.0668334,-0.592422,-0.578501,-0.604976,-0.631669,-0.594795,-0.564775,-0.532244,-0.598293,-0.60412,-0.59705,-0.60836,-0.612718,-0.630898,-0.646818,-0.619603,-0.594893,-0.568295,-0.624155,-0.634459,-0.816259,-0.6517,-0.639226,-0.638198,-0.656678,-0.630197,-0.605827,-0.574391,-0.622986,-0.633161,-0.724979,-0.665788,-0.658583,-0.663274,-0.65909,-0.631302,-0.60273,-0.574067,-0.623199,-0.632862,-0.627738,-0.625167,-0.627879,-0.627678,-0.619721,-0.645654,-0.610384,-0.585969,-0.624668,-0.639048,-0.708725,-0.594732,-0.599802,-0.602148,-0.599707,-0.617521,-0.609704,-0.583364,-0.623026,-0.636089,-0.715653,-0.585981,-0.586972,-0.589085,-0.588758,-0.606226,-0.587894,-0.583636,-0.625379,-0.636731,-0.76181,-0.632674,-0.63162,-0.627244,-0.627392,-0.633843,-0.617864,-0.620075,-0.597523,-0.608248,-0.759079,-0.633499,-0.633231,-0.628029,-0.626601,-0.633595,-0.623608,-0.627274,-0.611164,-0.606944,-0.767317,-0.618674,-0.619214,-0.605478,-0.604974,-0.603241,-0.594795,-0.594563,-0.572769,-0.560576,
